Date,Start Date,End Date,Total Trades,Wins,Losses,WinRate,Final NAV,Daily Return,TP,SL,Entry Time Offset,Percentage Change
2024-05-11 00:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.2691501199999857,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-12 01:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.2691501199999897,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-12 20:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.2691501199999897,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-13 10:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.269150119999993,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-14 04:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,1.1291701200000201,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-15 11:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-15 18:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-16 03:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-17 00:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,2.2710904915990304,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-17 16:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,2.2710904915990304,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-18 12:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-0.15431086393297883,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-18 17:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-0.15431086393297883,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-19 10:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-20 01:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.4215025474181961,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-20 12:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.4215025474181961,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-20 21:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.4215025474181961,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-21 17:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,1.1291701199999986,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-21 21:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,1.1291701199999986,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-23 00:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,1.129170120000011,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-24 08:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-25 09:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-0.15431086393297003,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-25 20:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-0.15431086393297003,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-26 23:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,1.1291701200000197,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-27 08:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,-1.269150119999997,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-29 14:00:00,2024-05-01,2024-06-01,25,14,11,0.56,101239.76148088214,1.1291701200000153,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-06-01 00:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-0.4548896715808514,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-01 23:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-0.4548896715808514,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-03 02:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-04 01:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401100000101,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-05 00:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.1795287227393578,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-05 23:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.1795287227393578,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-06 08:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-07 17:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.029240109999998,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-07 23:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.029240109999998,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-10 06:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401099999988,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-11 12:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-2.916440372085764,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-11 15:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-2.916440372085764,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-13 04:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,2.069073572040299,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-13 16:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,2.069073572040299,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-14 16:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401100000088,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-14 17:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401100000088,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-16 11:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-0.4548896715808403,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-16 17:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-0.4548896715808403,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-17 04:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401100000037,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-17 12:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401100000037,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-18 02:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-18 16:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-20 18:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401099999877,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-21 08:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-21 20:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-23 12:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-24 02:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-1.4690101399999882,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-25 04:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-0.4548896715808323,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-25 12:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-0.4548896715808323,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-26 13:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-27 08:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,0.0,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-28 08:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.029240109999994,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-28 16:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.029240109999994,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-29 03:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,1.0292401099999953,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
2024-06-30 06:00:00,2024-06-01,2024-07-01,21,14,7,0.6666666666666666,104211.27199429467,-1.4690101399999815,0.010999999999999998,0.013999999999999995,70,0.0007000000000000001
